,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
121,2009-01-14,Team.NEW_JERSEY_NETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-5,agerma01,Maurice Ager
122,2009-01-26,Team.NEW_JERSEY_NETS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,True,304,2,5,0,0,0,0,0,1,0,0,0,0,2,4,0.8,11,agerma01,Maurice Ager
123,2009-01-30,Team.NEW_JERSEY_NETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-2,agerma01,Maurice Ager
124,2009-02-04,Team.NEW_JERSEY_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,agerma01,Maurice Ager
125,2009-02-07,Team.NEW_JERSEY_NETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,368,2,5,0,1,2,4,1,3,0,0,0,0,0,6,4.1,10,agerma01,Maurice Ager
126,2009-02-10,Team.NEW_JERSEY_NETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,87,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,1,agerma01,Maurice Ager
127,2009-03-16,Team.NEW_JERSEY_NETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,240,0,1,0,0,0,0,0,2,0,0,0,0,1,0,-0.5,-1,agerma01,Maurice Ager
128,2009-03-18,Team.NEW_JERSEY_NETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,-1,agerma01,Maurice Ager
129,2009-03-30,Team.NEW_JERSEY_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,998,3,6,0,1,1,2,0,0,0,1,1,1,1,7,3.9,2,agerma01,Maurice Ager
130,2009-04-15,Team.NEW_JERSEY_NETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,952,3,8,0,2,1,2,1,1,1,0,0,1,3,7,1.7,5,agerma01,Maurice Ager
131,2008-11-17,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,249,1,2,1,2,0,0,0,0,0,0,0,1,0,3,1.0,-2,ahearbl01,Blake Ahearn
132,2008-11-19,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,385,0,1,0,0,2,2,0,1,2,1,0,0,1,2,3.6,9,ahearbl01,Blake Ahearn
133,2008-11-21,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,494,1,3,1,2,0,0,0,0,0,0,0,0,2,3,0.5,1,ahearbl01,Blake Ahearn
134,2008-10-30,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,191,0,1,0,0,0,0,1,1,0,2,0,1,0,0,1.3,4,ajincal01,Alexis Ajinça
135,2008-11-01,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,91,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-1.1,0,ajincal01,Alexis Ajinça
136,2008-11-03,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,138,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2.0,-1,ajincal01,Alexis Ajinça
137,2008-11-07,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,188,0,0,0,0,1,2,0,0,0,0,0,0,3,1,-0.6,4,ajincal01,Alexis Ajinça
138,2008-11-09,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,True,298,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.1,8,ajincal01,Alexis Ajinça
139,2008-11-11,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,-1,ajincal01,Alexis Ajinça
140,2008-11-14,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,469,0,1,0,0,0,0,0,1,0,0,1,1,2,0,-1.5,-3,ajincal01,Alexis Ajinça
141,2008-11-18,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,542,2,3,0,0,0,0,0,1,0,1,0,0,2,4,3.2,4,ajincal01,Alexis Ajinça
142,2008-11-21,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,906,1,3,0,0,0,0,0,1,0,0,1,3,4,2,-3.3,7,ajincal01,Alexis Ajinça
143,2008-11-22,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,737,1,5,0,0,0,0,1,0,0,0,1,1,2,2,-1.5,8,ajincal01,Alexis Ajinça
144,2008-11-24,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,514,1,3,0,0,0,0,0,1,0,0,0,2,2,2,-2.2,-4,ajincal01,Alexis Ajinça
145,2008-11-26,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,565,3,6,0,0,0,0,1,0,0,1,0,0,1,6,4.3,-2,ajincal01,Alexis Ajinça
146,2008-11-29,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,269,0,1,0,0,2,2,0,0,0,0,0,0,2,2,0.5,-3,ajincal01,Alexis Ajinça
147,2008-12-06,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,706,2,4,0,0,2,4,0,0,0,1,1,1,2,6,3.1,6,ajincal01,Alexis Ajinça
148,2008-12-08,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,125,1,2,0,0,2,4,1,0,0,0,0,0,0,4,2.9,-3,ajincal01,Alexis Ajinça
149,2008-12-10,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,1174,5,9,0,0,2,2,2,2,1,0,0,0,1,12,10.0,-7,ajincal01,Alexis Ajinça
150,2008-12-11,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,240,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.4,5,ajincal01,Alexis Ajinça
151,2008-12-13,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,321,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-0.1,7,ajincal01,Alexis Ajinça
152,2008-12-19,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,233,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4.4,6,ajincal01,Alexis Ajinça
153,2009-01-02,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,720,1,5,0,1,0,0,0,0,0,1,0,0,4,2,-1.7,-9,ajincal01,Alexis Ajinça
154,2009-01-03,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,ajincal01,Alexis Ajinça
155,2009-01-07,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,478,0,2,0,0,2,2,0,3,0,0,0,1,3,2,-0.7,-7,ajincal01,Alexis Ajinça
156,2009-01-23,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,True,522,1,3,0,0,2,2,0,2,1,0,0,0,1,4,3.2,-12,ajincal01,Alexis Ajinça
157,2009-01-28,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,175,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0.2,3,ajincal01,Alexis Ajinça
158,2009-01-30,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,199,1,2,0,0,2,4,1,0,1,1,0,0,0,4,4.6,3,ajincal01,Alexis Ajinça
159,2009-02-02,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,ajincal01,Alexis Ajinça
160,2009-02-08,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,327,1,3,0,0,2,2,1,2,0,0,0,0,1,4,3.2,3,ajincal01,Alexis Ajinça
161,2009-02-09,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,119,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,ajincal01,Alexis Ajinça
162,2009-02-11,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,-2,ajincal01,Alexis Ajinça
163,2009-02-25,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,True,58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.7,-4,ajincal01,Alexis Ajinça
164,2009-03-03,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,186,0,2,0,0,2,2,0,1,0,0,0,0,1,2,0.5,-1,ajincal01,Alexis Ajinça
165,2008-10-28,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1926,4,12,0,1,0,0,2,2,1,1,2,1,2,8,4.5,-14,aldrila01,LaMarcus Aldridge
166,2008-10-31,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2542,10,22,1,2,2,4,2,3,3,1,2,1,2,23,15.8,6,aldrila01,LaMarcus Aldridge
167,2008-11-01,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1850,7,18,0,1,2,2,3,3,2,0,1,0,4,16,9.7,-22,aldrila01,LaMarcus Aldridge
168,2008-11-05,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,2160,7,15,1,1,3,4,1,1,2,2,1,4,6,18,8.6,4,aldrila01,LaMarcus Aldridge
169,2008-11-06,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,True,2702,12,20,0,0,3,7,2,7,2,0,2,0,1,27,22.1,7,aldrila01,LaMarcus Aldridge
170,2008-11-08,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2463,8,15,0,0,8,10,7,6,1,0,3,3,3,24,21.2,8,aldrila01,LaMarcus Aldridge
171,2008-11-10,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,2139,8,17,0,0,0,0,3,8,1,1,0,0,3,16,12.3,17,aldrila01,LaMarcus Aldridge
172,2008-11-12,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,True,2301,6,17,0,0,2,5,5,2,2,4,0,2,4,14,9.2,5,aldrila01,LaMarcus Aldridge
173,2008-11-14,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,2364,7,16,0,0,1,2,2,6,1,1,1,0,2,15,11.0,-4,aldrila01,LaMarcus Aldridge
174,2008-11-15,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1773,3,7,0,0,0,0,1,5,3,0,1,2,4,6,3.7,0,aldrila01,LaMarcus Aldridge
175,2008-11-18,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,1176,2,7,0,0,0,0,2,2,1,1,0,3,6,4,-1.8,1,aldrila01,LaMarcus Aldridge
176,2008-11-19,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,1537,4,13,0,0,3,4,2,3,1,1,2,1,3,11,6.3,38,aldrila01,LaMarcus Aldridge
177,2008-11-21,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1867,8,17,0,1,3,4,2,4,3,1,0,0,1,19,15.2,21,aldrila01,LaMarcus Aldridge
178,2008-11-22,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1904,6,14,0,0,2,4,3,4,0,2,0,0,3,14,9.9,-3,aldrila01,LaMarcus Aldridge
179,2008-11-24,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1862,3,14,0,0,4,5,4,6,1,1,1,1,0,10,7.0,-3,aldrila01,LaMarcus Aldridge
180,2008-11-26,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,1524,7,10,0,0,2,3,2,5,1,0,3,1,1,16,15.7,17,aldrila01,LaMarcus Aldridge
181,2008-11-28,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,1760,8,13,0,1,1,2,3,4,1,0,1,1,3,17,13.2,23,aldrila01,LaMarcus Aldridge
182,2008-11-30,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,True,2373,11,19,0,1,5,5,3,1,2,2,1,0,2,27,23.8,23,aldrila01,LaMarcus Aldridge
183,2008-12-02,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1676,7,12,0,0,3,4,3,3,0,0,1,1,4,17,12.1,-2,aldrila01,LaMarcus Aldridge
184,2008-12-03,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,2269,7,16,0,0,2,2,1,3,2,0,0,0,4,16,9.0,6,aldrila01,LaMarcus Aldridge
185,2008-12-05,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,2021,6,13,0,1,1,2,0,3,0,1,0,2,1,13,5.4,-17,aldrila01,LaMarcus Aldridge
186,2008-12-07,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,2290,9,18,1,2,1,2,6,2,0,0,2,2,4,20,13.2,18,aldrila01,LaMarcus Aldridge
187,2008-12-09,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,2457,12,17,0,0,1,1,5,8,1,2,2,2,1,25,25.5,3,aldrila01,LaMarcus Aldridge
188,2008-12-11,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,2542,10,18,0,0,2,2,2,4,4,2,0,1,4,22,18.2,-6,aldrila01,LaMarcus Aldridge
189,2008-12-12,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,3261,9,23,0,0,4,4,5,2,2,0,3,2,4,22,13.5,-6,aldrila01,LaMarcus Aldridge
190,2008-12-16,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,2318,6,20,0,1,3,4,4,6,2,1,2,3,3,15,7.2,35,aldrila01,LaMarcus Aldridge
191,2008-12-18,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,True,2284,8,12,0,0,0,0,3,2,2,3,0,1,5,16,14.9,16,aldrila01,LaMarcus Aldridge
192,2008-12-22,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2336,8,18,0,1,4,4,0,4,2,1,2,0,2,20,14.8,-11,aldrila01,LaMarcus Aldridge
193,2008-12-23,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,True,2270,7,12,0,0,8,9,5,3,2,1,1,1,2,22,21.7,14,aldrila01,LaMarcus Aldridge
194,2008-12-25,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1487,3,3,0,0,6,8,0,3,1,0,1,2,5,12,8.6,-2,aldrila01,LaMarcus Aldridge
195,2008-12-27,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,2272,7,13,0,0,7,8,1,8,2,2,0,1,4,21,18.2,21,aldrila01,LaMarcus Aldridge
196,2008-12-30,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,True,2329,9,22,0,0,2,2,4,3,2,2,2,1,2,20,14.9,0,aldrila01,LaMarcus Aldridge
197,2009-01-02,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,2268,5,18,0,0,3,4,5,5,5,1,0,3,3,13,7.3,-7,aldrila01,LaMarcus Aldridge
198,2009-01-04,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2341,11,19,0,0,0,1,6,5,4,2,1,2,3,22,20.7,-10,aldrila01,LaMarcus Aldridge
199,2009-01-07,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,2642,11,21,0,0,4,7,2,4,2,0,0,2,1,26,16.1,5,aldrila01,LaMarcus Aldridge
200,2009-01-10,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,2277,11,18,0,0,4,4,6,1,5,1,2,0,3,26,27.0,22,aldrila01,LaMarcus Aldridge
201,2009-01-12,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,True,2452,3,8,0,0,2,2,0,6,4,0,1,2,5,8,4.9,10,aldrila01,LaMarcus Aldridge
202,2009-01-14,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,2274,6,12,0,0,3,4,4,5,1,0,0,2,1,15,11.2,-15,aldrila01,LaMarcus Aldridge
203,2009-01-15,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.WIN,True,2181,10,19,0,0,0,0,1,5,2,0,1,3,2,20,11.2,-8,aldrila01,LaMarcus Aldridge
204,2009-01-17,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,2499,9,15,0,0,3,5,2,4,0,2,0,4,6,21,11.5,1,aldrila01,LaMarcus Aldridge
205,2009-01-19,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,2097,8,13,0,1,6,6,3,6,5,0,0,2,2,22,20.7,7,aldrila01,LaMarcus Aldridge
206,2009-01-21,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,2465,8,20,0,0,5,7,1,2,2,1,1,0,0,21,13.8,-9,aldrila01,LaMarcus Aldridge
207,2009-01-24,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,2235,6,12,0,2,6,7,1,7,1,1,0,0,1,18,15.7,4,aldrila01,LaMarcus Aldridge
208,2009-01-26,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,2055,4,7,0,0,2,6,1,2,0,2,0,2,2,10,5.6,19,aldrila01,LaMarcus Aldridge
209,2009-01-28,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,2194,11,15,0,0,3,5,3,6,1,2,1,3,2,25,21.6,26,aldrila01,LaMarcus Aldridge
210,2009-01-31,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,1974,5,15,0,0,4,5,3,3,4,0,0,1,0,14,9.9,22,aldrila01,LaMarcus Aldridge
211,2009-02-02,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,2513,9,21,0,1,4,4,5,6,2,0,0,1,1,22,16.2,1,aldrila01,LaMarcus Aldridge
212,2009-02-04,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2322,8,16,0,0,5,5,1,4,1,3,1,0,2,21,18.5,-3,aldrila01,LaMarcus Aldridge
213,2009-02-06,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,True,2557,9,13,0,0,0,0,1,5,3,2,2,0,5,18,18.2,-7,aldrila01,LaMarcus Aldridge
214,2009-02-08,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,2181,8,15,0,0,0,2,5,2,1,0,1,1,2,16,11.6,-9,aldrila01,LaMarcus Aldridge
215,2009-02-11,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,2112,5,13,0,0,1,2,6,4,2,0,1,1,4,11,8.4,12,aldrila01,LaMarcus Aldridge
216,2009-02-12,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,2165,8,13,0,0,4,4,3,0,1,0,2,5,6,20,10.9,-3,aldrila01,LaMarcus Aldridge
217,2009-02-18,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2374,6,17,0,0,3,4,2,4,2,1,1,1,3,15,8.6,-9,aldrila01,LaMarcus Aldridge
218,2009-02-20,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,2595,11,20,0,0,2,2,7,4,2,0,1,3,2,24,18.8,13,aldrila01,LaMarcus Aldridge
219,2009-02-22,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1946,13,20,0,0,2,2,4,6,1,1,0,0,2,28,24.7,27,aldrila01,LaMarcus Aldridge
220,2009-02-24,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,2114,7,19,0,0,7,10,2,6,2,1,2,3,5,21,11.3,16,aldrila01,LaMarcus Aldridge
221,2009-02-25,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,2399,4,9,0,0,5,5,2,5,1,0,0,0,0,13,11.9,-22,aldrila01,LaMarcus Aldridge
222,2009-02-27,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2002,6,15,0,0,3,5,4,6,2,1,0,0,1,15,12.7,12,aldrila01,LaMarcus Aldridge
223,2009-03-01,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2082,10,14,0,0,6,8,1,6,4,3,0,0,1,26,27.3,21,aldrila01,LaMarcus Aldridge
224,2009-03-04,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,2334,8,17,0,0,5,7,4,3,1,1,0,0,2,21,16.1,-6,aldrila01,LaMarcus Aldridge
225,2009-03-05,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2402,8,15,0,0,3,3,1,3,1,1,0,3,4,19,10.4,-18,aldrila01,LaMarcus Aldridge
226,2009-03-07,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2406,2,14,0,0,11,12,7,4,0,1,0,1,1,15,11.3,3,aldrila01,LaMarcus Aldridge
227,2009-03-09,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,2425,7,15,2,4,0,0,3,10,4,0,2,4,1,16,13.2,23,aldrila01,LaMarcus Aldridge
228,2009-03-11,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2665,9,16,0,0,5,5,1,10,2,1,1,1,3,23,20.0,3,aldrila01,LaMarcus Aldridge
229,2009-03-13,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,2467,4,12,0,0,11,12,7,3,3,1,0,1,2,19,18.9,7,aldrila01,LaMarcus Aldridge
230,2009-03-15,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,2253,9,15,0,0,1,2,3,3,0,0,1,3,3,19,11.2,-17,aldrila01,LaMarcus Aldridge
231,2009-03-16,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2068,8,15,1,1,5,6,1,7,4,2,1,1,5,22,19.6,19,aldrila01,LaMarcus Aldridge
232,2009-03-18,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,1938,5,14,1,1,1,4,0,7,2,0,1,2,1,12,4.8,11,aldrila01,LaMarcus Aldridge
233,2009-03-21,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,2543,4,16,0,0,0,0,2,5,1,0,0,0,2,8,1.2,8,aldrila01,LaMarcus Aldridge
234,2009-03-23,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,2702,9,25,0,1,6,6,10,2,5,0,2,1,5,24,19.6,-10,aldrila01,LaMarcus Aldridge
