,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
20860,2006-02-25,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1804,3,8,1,3,4,4,0,4,1,1,1,3,4,11,5.6,2,snydeki01,Kirk Snyder
20861,2006-02-26,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1408,2,5,0,1,0,0,0,2,2,1,0,0,2,4,3.5,8,snydeki01,Kirk Snyder
20862,2006-02-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,1285,2,6,0,3,1,2,0,1,1,1,0,2,3,5,0.0,-23,snydeki01,Kirk Snyder
20863,2006-03-01,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1121,3,8,0,1,2,3,0,0,0,0,1,0,0,8,3.9,6,snydeki01,Kirk Snyder
20864,2006-03-06,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,1752,5,13,1,6,2,2,1,4,2,0,1,2,1,13,7.5,-15,snydeki01,Kirk Snyder
20865,2006-03-08,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1162,2,5,0,2,0,0,2,4,1,1,0,0,1,4,5.2,1,snydeki01,Kirk Snyder
20866,2006-03-10,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,True,1878,6,8,1,1,3,5,0,5,1,1,1,0,1,16,15.5,-1,snydeki01,Kirk Snyder
20867,2006-03-12,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,1366,4,8,1,3,2,2,1,2,0,1,1,2,4,11,6.4,-5,snydeki01,Kirk Snyder
20868,2006-03-14,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1522,4,8,0,1,1,2,0,2,3,0,1,0,0,9,8.0,-8,snydeki01,Kirk Snyder
20869,2006-03-18,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,941,4,9,2,4,2,2,1,1,2,0,0,1,1,12,8.3,-10,snydeki01,Kirk Snyder
20870,2006-03-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1226,3,5,2,3,1,2,0,1,4,0,0,1,1,9,8.0,2,snydeki01,Kirk Snyder
20871,2006-03-23,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1586,3,16,1,6,2,2,3,2,0,1,0,0,0,9,2.7,0,snydeki01,Kirk Snyder
20872,2006-03-24,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,True,849,1,3,0,0,0,0,1,0,2,0,0,3,2,2,-1.4,-1,snydeki01,Kirk Snyder
20873,2006-03-26,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1221,3,9,0,1,1,2,1,3,3,1,1,2,2,7,4.1,-4,snydeki01,Kirk Snyder
20874,2006-03-27,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,926,3,8,2,3,2,4,0,0,1,1,0,1,5,10,3.5,-6,snydeki01,Kirk Snyder
20875,2006-03-29,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,450,0,4,0,2,0,2,1,0,1,0,0,0,0,0,-2.2,3,snydeki01,Kirk Snyder
20876,2006-04-04,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,snydeki01,Kirk Snyder
20877,2006-04-05,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,552,5,6,1,1,0,0,0,1,0,0,0,0,1,11,8.7,11,snydeki01,Kirk Snyder
20878,2006-04-07,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,1084,3,8,1,3,0,2,0,0,3,0,1,1,0,7,3.6,1,snydeki01,Kirk Snyder
20879,2006-04-08,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,309,0,2,0,1,0,0,0,0,0,0,1,1,1,0,-2.1,-8,snydeki01,Kirk Snyder
20880,2006-04-10,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,861,5,8,1,3,0,0,0,0,1,0,0,0,2,11,7.3,7,snydeki01,Kirk Snyder
20881,2006-04-12,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SEATTLE_SUPERSONICS,Outcome.WIN,True,737,4,5,1,1,1,2,1,1,1,1,0,2,3,10,7.2,6,snydeki01,Kirk Snyder
20882,2006-04-14,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,827,5,7,2,2,3,3,1,1,0,0,0,1,2,15,11.3,4,snydeki01,Kirk Snyder
20883,2006-04-16,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,1146,2,5,0,1,1,2,0,2,2,0,0,2,1,5,1.5,0,snydeki01,Kirk Snyder
20884,2006-04-17,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,413,1,4,0,0,0,0,2,0,0,0,0,0,1,2,0.6,-9,snydeki01,Kirk Snyder
20885,2005-11-02,Team.CHICAGO_BULLS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1392,3,8,1,1,4,4,2,3,5,2,0,2,2,11,11.6,3,songada01,Darius Songaila
20886,2005-11-05,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,595,1,4,0,0,0,0,0,1,0,1,1,1,2,2,-0.2,-1,songada01,Darius Songaila
20887,2005-11-07,Team.CHICAGO_BULLS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1293,4,7,0,0,0,0,0,3,0,1,0,2,3,8,3.4,-6,songada01,Darius Songaila
20888,2005-11-09,Team.CHICAGO_BULLS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,1534,0,5,0,0,2,2,1,7,3,2,1,4,2,2,1.3,9,songada01,Darius Songaila
20889,2005-11-12,Team.CHICAGO_BULLS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,716,0,2,0,0,0,0,1,0,1,0,1,0,3,0,-0.5,-6,songada01,Darius Songaila
20890,2005-11-14,Team.CHICAGO_BULLS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,718,1,3,0,1,0,0,0,1,2,0,0,3,4,2,-2.6,-6,songada01,Darius Songaila
20891,2005-11-16,Team.CHICAGO_BULLS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,675,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,9,songada01,Darius Songaila
20892,2005-11-18,Team.CHICAGO_BULLS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,928,3,5,0,0,0,0,0,0,0,0,0,0,1,6,3.3,6,songada01,Darius Songaila
20893,2005-11-20,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,897,2,7,0,0,0,0,0,3,0,1,0,0,1,4,1.4,-7,songada01,Darius Songaila
20894,2005-11-25,Team.CHICAGO_BULLS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,753,3,4,0,0,0,0,1,1,0,1,0,1,1,6,5.0,-4,songada01,Darius Songaila
20895,2005-11-26,Team.CHICAGO_BULLS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,True,727,3,3,0,0,3,4,0,1,2,0,0,0,4,9,7.8,7,songada01,Darius Songaila
20896,2005-11-29,Team.CHICAGO_BULLS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,True,359,1,2,0,0,0,0,0,1,0,0,0,1,2,2,-0.5,-6,songada01,Darius Songaila
20897,2005-11-30,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,1461,2,7,0,0,2,2,2,4,2,2,0,2,2,6,5.1,-5,songada01,Darius Songaila
20898,2005-12-02,Team.CHICAGO_BULLS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,True,562,1,1,0,0,0,0,0,1,1,1,1,0,3,2,3.2,-3,songada01,Darius Songaila
20899,2005-12-03,Team.CHICAGO_BULLS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,901,1,4,0,0,1,2,1,4,0,1,0,1,1,3,1.7,-1,songada01,Darius Songaila
20900,2005-12-05,Team.CHICAGO_BULLS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1840,6,10,0,2,1,2,0,3,1,0,0,0,3,13,8.4,-1,songada01,Darius Songaila
20901,2005-12-07,Team.CHICAGO_BULLS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,1967,2,7,0,0,5,6,1,2,4,2,0,0,3,9,9.4,1,songada01,Darius Songaila
20902,2005-12-09,Team.CHICAGO_BULLS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,463,0,4,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,-10,songada01,Darius Songaila
20903,2005-12-10,Team.CHICAGO_BULLS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1469,5,10,0,0,5,5,2,4,3,1,1,2,1,15,14.0,17,songada01,Darius Songaila
20904,2005-12-13,Team.CHICAGO_BULLS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,1297,8,9,0,0,3,4,1,4,1,0,1,1,3,19,16.6,9,songada01,Darius Songaila
20905,2005-12-14,Team.CHICAGO_BULLS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,1723,7,11,0,0,4,4,0,3,3,0,0,1,3,18,13.9,15,songada01,Darius Songaila
20906,2005-12-16,Team.CHICAGO_BULLS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,937,4,9,0,0,0,0,0,1,1,0,0,1,2,8,2.5,-21,songada01,Darius Songaila
20907,2005-12-17,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,True,1587,7,10,0,0,2,4,1,5,2,1,1,3,0,16,13.3,16,songada01,Darius Songaila
20908,2005-12-20,Team.CHICAGO_BULLS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,960,1,6,0,0,0,0,2,0,0,0,0,2,3,2,-3.6,-13,songada01,Darius Songaila
20909,2005-12-22,Team.CHICAGO_BULLS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1503,7,11,0,0,0,0,0,6,1,0,0,0,2,14,10.8,-15,songada01,Darius Songaila
20910,2005-12-23,Team.CHICAGO_BULLS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,1433,5,10,0,0,1,1,1,3,1,1,0,0,2,11,8.5,8,songada01,Darius Songaila
20911,2005-12-26,Team.CHICAGO_BULLS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1245,5,7,0,0,0,0,0,3,2,0,0,0,3,10,8.2,-1,songada01,Darius Songaila
20912,2005-12-28,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,970,5,8,0,0,2,2,2,1,1,0,0,4,2,12,6.0,3,songada01,Darius Songaila
20913,2005-12-31,Team.CHICAGO_BULLS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,2175,5,11,0,0,4,6,4,7,2,1,1,5,4,14,8.9,3,songada01,Darius Songaila
20914,2006-01-02,Team.CHICAGO_BULLS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1136,3,5,0,0,0,0,0,3,4,0,1,1,5,6,5.1,-6,songada01,Darius Songaila
20915,2006-01-04,Team.CHICAGO_BULLS,Location.HOME,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,1731,6,12,1,1,7,8,3,2,2,0,0,3,4,20,13.1,3,songada01,Darius Songaila
20916,2006-01-06,Team.CHICAGO_BULLS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,2082,6,11,0,0,1,2,3,3,2,1,0,3,4,13,8.1,3,songada01,Darius Songaila
20917,2006-01-07,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,1291,3,9,0,0,2,2,1,5,1,1,0,0,2,8,6.0,19,songada01,Darius Songaila
20918,2006-01-09,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,950,3,6,0,0,1,1,1,2,0,1,0,1,0,7,5.3,-6,songada01,Darius Songaila
20919,2006-01-11,Team.CHICAGO_BULLS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,1649,2,6,0,0,3,4,1,3,3,0,0,2,4,7,3.3,5,songada01,Darius Songaila
20920,2006-01-14,Team.CHICAGO_BULLS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,True,1619,6,11,0,0,2,2,1,3,1,0,0,0,1,14,10.6,-1,songada01,Darius Songaila
20921,2006-01-16,Team.CHICAGO_BULLS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,1823,7,14,0,0,1,1,2,7,2,1,1,4,3,15,9.4,6,songada01,Darius Songaila
20922,2006-01-18,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1935,5,8,0,0,4,4,2,2,2,2,0,1,3,14,13.6,10,songada01,Darius Songaila
20923,2006-01-20,Team.CHICAGO_BULLS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1958,6,12,0,0,4,4,4,6,3,1,0,2,4,16,14.1,-1,songada01,Darius Songaila
20924,2006-01-21,Team.CHICAGO_BULLS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,1146,2,7,0,0,1,2,0,3,0,0,2,1,5,5,-0.2,3,songada01,Darius Songaila
20925,2006-01-25,Team.CHICAGO_BULLS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,1795,8,11,0,0,3,4,1,5,2,0,2,1,3,19,16.9,30,songada01,Darius Songaila
20926,2006-01-27,Team.CHICAGO_BULLS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1447,3,11,0,0,1,1,2,0,3,0,0,3,0,7,1.0,6,songada01,Darius Songaila
20927,2006-01-28,Team.CHICAGO_BULLS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,1455,5,10,0,0,0,0,1,6,1,0,1,0,3,10,7.7,3,songada01,Darius Songaila
20928,2006-01-31,Team.CHICAGO_BULLS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,227,1,1,0,0,2,2,1,0,0,0,0,0,3,4,3.2,-7,songada01,Darius Songaila
20929,2006-02-01,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.LOSS,True,1536,8,13,0,0,2,2,3,3,2,1,0,2,2,18,14.7,-3,songada01,Darius Songaila
20930,2006-02-04,Team.CHICAGO_BULLS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,472,0,5,0,0,0,0,1,2,0,0,0,0,2,0,-3.0,-6,songada01,Darius Songaila
20931,2006-02-06,Team.CHICAGO_BULLS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,1886,6,13,0,0,4,5,3,4,0,1,1,2,6,16,9.5,2,songada01,Darius Songaila
20932,2006-02-08,Team.CHICAGO_BULLS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,True,1341,8,13,0,0,5,5,4,0,1,1,0,2,6,21,15.2,6,songada01,Darius Songaila
20933,2006-02-09,Team.CHICAGO_BULLS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,1658,6,13,0,0,2,4,3,3,2,1,0,2,1,14,9.5,6,songada01,Darius Songaila
20934,2006-02-12,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1315,6,11,0,0,0,0,0,3,0,1,0,0,3,12,7.4,2,songada01,Darius Songaila
20935,2006-02-14,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,2016,5,11,0,0,5,8,2,2,0,1,0,2,4,15,7.5,-7,songada01,Darius Songaila
20936,2006-02-16,Team.CHICAGO_BULLS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,1127,3,6,0,0,0,0,1,3,2,1,0,2,3,6,3.8,4,songada01,Darius Songaila
20937,2006-02-22,Team.CHICAGO_BULLS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1289,2,8,0,0,0,0,2,3,2,1,0,3,3,4,-0.3,-7,songada01,Darius Songaila
20938,2006-02-24,Team.CHICAGO_BULLS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,1221,5,9,0,0,0,0,3,3,2,0,0,2,3,10,6.9,-14,songada01,Darius Songaila
20939,2006-02-25,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,1537,4,7,0,0,2,2,2,5,1,0,0,1,2,10,8.5,-3,songada01,Darius Songaila
20940,2006-02-28,Team.CHICAGO_BULLS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1530,3,9,0,0,0,0,0,3,2,0,0,2,2,6,0.4,1,songada01,Darius Songaila
20941,2006-03-02,Team.CHICAGO_BULLS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,914,3,5,0,0,1,2,0,2,0,0,0,0,2,7,4.1,7,songada01,Darius Songaila
20942,2006-03-03,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1413,3,10,0,0,0,0,1,4,1,1,0,0,3,6,2.6,7,songada01,Darius Songaila
20943,2006-03-05,Team.CHICAGO_BULLS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1392,7,11,0,0,0,0,0,1,3,0,0,2,2,14,8.7,-3,songada01,Darius Songaila
20944,2006-03-07,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1221,2,9,0,0,2,2,2,2,1,1,0,1,2,6,2.4,-1,songada01,Darius Songaila
20945,2006-03-08,Team.CHICAGO_BULLS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,1114,2,8,0,0,0,0,1,1,1,0,0,2,3,4,-2.3,-5,songada01,Darius Songaila
20946,2006-03-10,Team.CHICAGO_BULLS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1421,5,10,0,0,0,0,1,3,4,0,0,2,1,10,7.0,3,songada01,Darius Songaila
20947,2005-11-13,Team.TORONTO_RAPTORS,Location.HOME,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,72,0,0,0,0,2,4,1,0,0,0,0,1,1,2,0.5,-2,sowpa01,Pape Sow
20948,2006-01-20,Team.TORONTO_RAPTORS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.WIN,True,450,0,0,0,0,2,2,0,1,0,0,0,0,3,2,1.1,-12,sowpa01,Pape Sow
20949,2006-01-22,Team.TORONTO_RAPTORS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,609,1,2,0,0,2,3,1,2,0,0,2,1,1,4,3.9,-1,sowpa01,Pape Sow
20950,2006-01-23,Team.TORONTO_RAPTORS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,1223,2,3,0,0,5,5,1,1,1,0,3,1,5,9,8.5,12,sowpa01,Pape Sow
20951,2006-01-25,Team.TORONTO_RAPTORS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,True,1324,1,2,0,0,2,3,1,2,0,2,2,0,4,4,5.7,-7,sowpa01,Pape Sow
20952,2006-01-27,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1257,1,4,0,0,0,0,1,1,0,1,0,1,3,2,-0.6,-15,sowpa01,Pape Sow
20953,2006-01-29,Team.TORONTO_RAPTORS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1222,1,2,0,0,0,0,0,1,0,1,2,0,4,2,2.1,-5,sowpa01,Pape Sow
20954,2006-02-01,Team.TORONTO_RAPTORS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,823,0,2,0,0,2,2,2,3,1,1,1,0,4,2,3.7,5,sowpa01,Pape Sow
20955,2006-02-03,Team.TORONTO_RAPTORS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,706,3,5,0,0,0,0,2,2,0,1,0,1,6,6,3.3,12,sowpa01,Pape Sow
20956,2006-02-05,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1069,2,4,0,0,0,0,0,4,0,1,0,1,5,4,1.2,-9,sowpa01,Pape Sow
20957,2006-02-08,Team.TORONTO_RAPTORS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,516,1,1,0,0,4,5,0,2,0,0,0,2,3,6,2.7,0,sowpa01,Pape Sow
20958,2006-02-10,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,262,0,2,0,0,0,0,0,0,1,1,0,0,2,0,-0.5,-3,sowpa01,Pape Sow
20959,2006-02-12,Team.TORONTO_RAPTORS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1225,0,3,0,0,0,2,2,3,1,1,0,1,2,0,-0.7,17,sowpa01,Pape Sow
20960,2006-02-13,Team.TORONTO_RAPTORS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,518,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.7,2,sowpa01,Pape Sow
20961,2006-02-15,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,430,0,0,0,0,2,2,0,1,0,0,0,0,3,2,1.1,-2,sowpa01,Pape Sow
20962,2006-02-21,Team.TORONTO_RAPTORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,186,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.3,1,sowpa01,Pape Sow
20963,2006-03-01,Team.TORONTO_RAPTORS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,True,146,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.1,0,sowpa01,Pape Sow
20964,2006-03-04,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,223,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1.8,-3,sowpa01,Pape Sow
20965,2006-03-05,Team.TORONTO_RAPTORS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,True,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,sowpa01,Pape Sow
20966,2006-03-07,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,sowpa01,Pape Sow
20967,2006-03-08,Team.TORONTO_RAPTORS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,176,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.2,-2,sowpa01,Pape Sow
20968,2006-03-10,Team.TORONTO_RAPTORS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,496,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2.4,-1,sowpa01,Pape Sow
20969,2006-03-12,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,847,0,0,0,0,1,2,2,4,1,0,0,2,2,1,1.1,0,sowpa01,Pape Sow
20970,2006-03-14,Team.TORONTO_RAPTORS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,661,1,1,0,0,0,0,0,1,0,0,0,2,3,2,-1.2,-5,sowpa01,Pape Sow
20971,2006-03-15,Team.TORONTO_RAPTORS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,691,1,5,0,0,1,1,3,2,0,2,0,0,1,3,4.2,-7,sowpa01,Pape Sow
20972,2006-03-17,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1016,3,3,0,0,1,1,0,4,0,0,0,1,4,7,4.7,-8,sowpa01,Pape Sow
20973,2006-03-21,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,637,3,7,0,0,0,0,3,0,0,0,0,1,4,6,1.8,1,sowpa01,Pape Sow
20974,2006-03-22,Team.TORONTO_RAPTORS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,1649,4,7,0,0,1,2,2,2,1,2,2,0,3,9,10.2,-1,sowpa01,Pape Sow
20975,2006-03-24,Team.TORONTO_RAPTORS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,936,3,5,0,0,2,2,2,4,0,2,0,0,5,8,8.3,9,sowpa01,Pape Sow
20976,2006-03-26,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1666,4,7,0,0,0,0,2,4,0,0,0,0,6,8,4.9,0,sowpa01,Pape Sow
20977,2006-03-29,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,1178,2,3,0,0,0,0,1,6,1,0,2,1,5,4,4.3,-7,sowpa01,Pape Sow
20978,2006-03-31,Team.TORONTO_RAPTORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,2013,5,9,0,0,3,5,8,7,0,1,0,1,4,13,14.0,-2,sowpa01,Pape Sow
